revenue,profit_margin,debt_ratio,collateral_value,marketing_spend,employee_count,staff_count,age_of_business,previous_funding_received,previous_funding_amount,default_history,loan_applications_count,funding_requested_amount,expected_roi,project_duration_months,collateral_offered,business_registration_uploaded,tax_clearance_uploaded,financial_statements_uploaded,tax_registered,tax_paid_last_year,licenses_required,licenses_up_to_date,total_payroll,cost_per_hire,nssf_contribution_percent,nhif_contribution_percent,staff_turnover_rate,bank_balance,m_pesa_balance,pending_invoices,paid_invoices,late_payments,campaign_spend,clicks,impressions,conversions,total_customers,active_customers,repeat_customers,owner_age,business_health_score,sector_beauty,sector_manufacturing,sector_retail,sector_services,sector_tech,sector_transport,business_stage_mature,business_stage_startup,target_segment_low,target_segment_medium,channels_used_online,channels_used_physical,owner_gender_male,education_level_highschool,education_level_master,education_level_none,education_level_phd,employment_status_self-employed,location_Kisumu,location_Mombasa,location_Nairobi,location_Other
-0.03181482093204255,-0.6780946384942724,-0.8491636322164618,-0.2837313329350308,-1.6428491033746766,-1.5457691673727212,0.2843399319088366,0.6509686086359973,1.177554603773742,2.4072290701947447,-0.22577012476863542,0.8040905144204866,1.3195550906725146,-0.15489053268170255,0.12798627862317327,0.6359987280038162,0.33425849007599223,0.41761001061158287,0.5155800469472481,0.35424906905492404,0.41926000710386296,-1.3696473066896868,0.4945250969990468,0.27618729723902374,-0.01937243544364126,-0.39926421717142146,0.3149695212607672,0.5327818685475197,-0.5448267207553937,0.4279799287277505,-0.6465524513996589,0.07824238444456776,1.4246609781055959,0.13676319772354165,-0.9999249206837073,-0.09098078026971727,-1.1722286827704278,1.551892629976683,-1.3420709241513031,-1.17103427912068,0.35445263346986206,1.4996298550168157,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.36708808935051096,-0.14389345222419397,0.0057412565755327015,-0.2579694710611422,-0.13414040894106768,-1.3710250297075066,-1.1560505083482064,-0.20453717426094362,-0.849217519761098,-0.6892553930516363,-0.22577012476863542,-1.6341306685742742,1.7335897041982082,-0.558911419467431,0.02286407852200436,0.6359987280038162,0.33425849007599223,0.41761001061158287,-1.9395630337539338,-2.8228726265049318,0.41926000710386296,0.43252020211253267,-2.0221420633014455,-1.19457499006797,0.5006142225528443,-1.5508299794861709,-1.40688854085521,0.7952470542947048,-0.008474584685031438,-0.7259043477064866,0.21242516438306835,-0.20537296469749922,0.8615677825400334,1.2689884903931334,-0.25108613617766223,-0.5803343002609931,0.04959626198151109,1.3895972934102458,1.6622264695889486,1.9362372100186351,-0.7685998245141021,-1.1196833440077165,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.08442403665940998,-0.7961187463865484,0.056299020536315095,-0.3079398549696634,1.4362125174093183,-1.301127374641421,1.313190246378153,-0.061952877111453454,-0.849217519761098,-0.6892553930516363,-0.22577012476863542,-0.9374960448614854,0.07880833365111489,-1.6711424447635208,-0.6078691220850091,-1.5723301886761007,0.33425849007599223,-2.3945786130354407,-1.9395630337539338,0.35424906905492404,0.41926000710386296,-1.3696473066896868,0.4945250969990468,-0.5995040271502142,-1.5437294503965158,1.6121587494863712,-0.6050453475608849,-0.6177223173183495,0.9750299878263216,0.4163295774418042,-1.3337345440258408,-1.4816420358368005,-1.531578298613607,-0.21883613154577106,1.2290295476443238,0.42537892848341147,1.194179399881316,0.3721303757052744,0.2994319436730999,1.1601236150432215,1.0455618383830707,0.18475550012800698,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.2454783132323175,-0.30842711641041104,0.5232651346086951,-0.2513498131243287,-0.3814649770812894,1.1452905526715824,0.6272900367319421,-1.3452115514568648,-0.849217519761098,-0.6892553930516363,-0.22577012476863542,-0.5891787330050909,-1.3963127855692454,0.6576256188709548,-0.18738032168033347,0.6359987280038162,0.33425849007599223,0.41761001061158287,0.5155800469472481,0.35424906905492404,0.41926000710386296,-1.3696473066896868,0.4945250969990468,0.6211230067092255,-0.5347718194203593,-1.5625060977761658,0.16622355126726146,-1.204290134040474,1.4952741986063063,-0.19211900551860667,-1.5055300671823861,1.638126804725936,0.01692798919168978,0.7055328604245309,-1.3926086735344383,0.7279655108687697,0.06364022686371729,-0.6973542780786833,0.02072360176454567,0.7643197671519488,-1.1141544269707064,-0.3683265697855402,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.4016500061274644,-1.9046627826798195,-1.366205688158037,-0.3079398549696634,0.40257572764129834,0.30651869187855274,-0.5387403196666165,-0.9174586600083944,-0.849217519761098,-0.6892553930516363,-0.22577012476863542,0.10745589070769783,-1.141876528824544,-0.8948489338324825,-0.9232357223885159,-1.5723301886761007,0.33425849007599223,-2.3945786130354407,0.5155800469472481,0.35424906905492404,0.41926000710386296,0.43252020211253267,0.4945250969990468,0.5489055675881308,0.48514039748544774,-1.0870727638047366,-0.5340033713931873,0.6843233363844224,0.12107748417447566,1.5033969953484034,0.7278117338527047,0.1491462217300845,-0.40539190748248205,1.3956958719827472,1.0737824825638023,-1.5317247355189119,-1.2705364369458712,1.448550727633097,-0.12309387003880082,0.5600793474215767,-1.5460976800414619,-0.3474555482793683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.40164436769840334,0.21630693857798336,0.6464609579435284,0.14400423987486513,0.9367973859936133,-0.9865879268440347,1.1074201834842898,-0.20453717426094362,1.177554603773742,0.3929406284361069,-0.22577012476863542,-1.6341306685742742,-0.5962909774309847,1.5003154777175371,1.2843304797360313,0.6359987280038162,0.33425849007599223,0.41761001061158287,0.5155800469472481,0.35424906905492404,0.41926000710386296,-1.3696473066896868,-2.0221420633014455,0.11764250906294128,1.0647531303996476,-0.2945260184938579,-0.7543038283326559,-1.3115136894935382,0.18001577974916125,-0.5349088023350969,1.586789349635432,0.7872807572997352,0.8615677825400334,0.11769741559982548,-0.3129039720468292,0.9902669994178007,0.9484100144427074,-1.3347449374998617,-0.8907816160787331,-0.5301419275529609,1.5638937420679773,1.7813886453501322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.3605151579336376,0.002803245768574279,-2.016550886432835,-0.3079398549696634,0.9509606544233145,-0.9865879268440347,-1.4304105922066908,0.0806314200380367,1.177554603773742,1.4737869703181758,-0.22577012476863542,0.8040905144204866,-1.3605732423969739,-0.36176731712467186,0.02286407852200436,-1.5723301886761007,0.33425849007599223,0.41761001061158287,0.5155800469472481,0.35424906905492404,-2.385154756132679,1.3336039565136424,-2.0221420633014455,-0.8209606931318291,1.6210998873817022,1.4766391239283785,-1.6473351557585887,-0.8932113895164674,-1.4050906982374474,0.2646171719286713,-1.1619390208692952,0.290953896301118,1.7765942253340725,-1.4247601272720731,-0.45761390601328816,0.9384965149586165,0.8149923480617487,0.4061152966102121,-0.6934045340865541,-0.2498395584057606,1.4775050914538261,-0.20135839773616745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.1899460485297552,-0.820952093557577,-0.6092070145788644,-0.29600589400023475,0.03822560633673436,0.551160484609853,0.07856986901497336,-0.20453717426094362,1.177554603773742,1.0303167537163647,-0.22577012476863542,-1.2858133567178798,1.1114549210899942,-0.5118255612289052,0.9689638794325246,0.6359987280038162,-2.9916966350582577,0.41761001061158287,0.5155800469472481,-2.8228726265049318,0.41926000710386296,1.3336039565136424,0.4945250969990468,-0.7194823835981957,-1.3342440262837132,-1.1682185953588144,-0.7942310251646914,0.7318526480154729,-0.030370924886495957,1.179146480771243,1.586789349635432,1.354511455583869,0.9319544319857288,-1.5419034355742236,1.3329959079697409,0.06850404327409858,0.4709152084476969,-0.7819697954338343,-0.10028144347689068,-0.04700769329421873,-1.3733203788131598,-0.05526124719296657,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.4736617413389959,0.6652351492529813,-0.46374849491341985,0.40395379230960654,1.2062712877525543,-1.6156668224388069,-1.3618205712420697,-0.632290065709414,1.177554603773742,0.5767780217749663,-0.22577012476863542,-0.24086142114869658,-0.6891945373371959,-0.4660437668510077,-1.2386023226920226,0.6359987280038162,0.33425849007599223,0.41761001061158287,-1.9395630337539338,0.35424906905492404,0.41926000710386296,-1.3696473066896868,0.4945250969990468,0.0008363130115459224,0.4302137200903897,-0.39354371103968167,-0.39866971091269876,0.4632261463291905,0.6325719580524332,1.556838938026154,1.4149938264788866,0.22005005901560123,1.1431143803228148,1.02902305786011,-0.01926925166828614,-0.8309434542119806,1.1450255227935942,1.596281098097418,-1.1714736472535403,-0.9287628846818938,1.5638937420679773,0.14301345711566324,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0016467070383650272,0.9454171348766267,0.68832801822724,-0.27126132540828324,-0.40289567432202883,0.6909557947420246,0.4215199738380788,-0.34712147141043376,-0.849217519761098,-0.6892553930516363,-0.22577012476863542,0.10745589070769783,1.6690221899543356,0.16605083031999443,-1.3437245227931915,0.6359987280038162,0.33425849007599223,-2.3945786130354407,-1.9395630337539338,0.35424906905492404,0.41926000710386296,-0.4685635522885771,-2.0221420633014455,-0.3017380149249719,1.3297196369099729,1.6725890168268196,-0.7223846871216514,0.4177738570432958,-1.083585737380301,1.0056836549251664,0.04062964122652291,-0.8435075002671499,1.7062075758883772,-1.616411261798687,-0.47939064364901746,1.4944170136349193,-1.0388110163894688,-1.2369515936713675,-0.7509315228078927,-0.33153572629790945,0.9591731877689197,0.028222838831720172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
